# gt	L=5	L=7	L=9	L=11	L=21	L=31	L=41	L=51	L=61	L=71	L=81	L=91	L=101	L=201	L=301	L=401	L=501	L=601	L=701	L=801	L=901
4.706350e+03	6.035327e-01	3.491690e-01	4.971918e-01	4.861343e-01	2.028168e-01	7.308133e-02	1.384239e-01	1.788646e-01	1.337164e-01	9.203525e-02	1.472531e-01	9.012351e-02	9.034848e-02	3.889260e-02	4.520612e-02	1.172909e-02	1.888457e-02	6.655853e-02	4.660338e-02	2.264738e-02	2.843050e-03
4.706900e+03	1.208074e-01	1.471081e-01	6.098922e-02	3.643916e-01	9.677440e-02	5.519057e-02	2.235048e-01	9.028225e-02	1.410557e-01	7.243606e-02	6.428453e-02	9.377053e-02	1.385318e-01	8.020453e-02	7.526594e-02	2.874141e-02	6.598417e-02	5.298645e-02	2.441686e-02	1.490839e-02	2.617650e-02
4.707450e+03	3.685708e-01	2.849293e-01	2.931213e-01	4.038920e-01	2.985989e-01	2.148311e-01	6.521189e-02	1.580386e-01	8.673855e-02	7.029457e-02	5.738259e-02	1.390177e-01	8.838814e-02	4.231121e-02	3.264939e-02	4.099832e-02	7.933943e-02	4.288810e-02	6.753653e-03	1.330230e-02	1.576484e-02
4.708000e+03	3.315752e-01	5.685937e-02	3.434569e-01	3.201604e-01	1.872663e-01	4.109885e-02	5.657357e-02	1.418423e-01	1.061420e-01	1.132387e-01	7.633875e-02	6.965528e-02	1.838882e-02	1.734700e-02	4.553186e-02	4.536985e-03	5.085737e-02	3.689173e-02	2.637826e-02	1.544697e-02	1.114540e-02
4.708550e+03	1.464488e-01	2.293542e-01	2.904206e-01	5.194665e-01	1.357936e-01	4.718029e-02	2.137591e-01	9.225940e-02	1.367991e-01	6.740590e-02	1.517307e-01	1.497598e-01	1.376225e-01	6.164910e-02	4.094969e-02	2.447429e-02	1.586034e-02	4.889557e-02	4.056368e-02	1.805526e-02	1.615966e-02
4.709100e+03	2.108754e-01	2.794465e-01	2.349252e-01	2.784448e-01	1.947037e-01	2.192935e-01	1.925228e-01	7.709893e-02	9.213888e-02	6.551977e-02	7.684988e-02	7.377843e-02	1.292292e-01	6.844211e-02	5.826166e-02	3.902388e-02	4.702891e-02	4.551164e-02	9.927982e-03	2.558175e-03	2.448867e-02
4.709650e+03	2.135123e-01	3.273252e-01	1.495368e-01	1.473071e-01	3.994861e-01	1.741956e-01	8.209120e-02	1.768448e-01	1.174378e-01	1.116762e-01	5.049502e-02	2.187869e-02	4.329432e-02	3.671025e-02	5.426245e-02	2.407915e-02	3.247255e-02	3.599396e-02	2.577853e-02	9.196474e-04	6.220248e-03
4.710200e+03	2.813138e-02	8.095630e-02	3.871603e-01	3.383884e-01	1.208315e-01	4.762898e-02	6.810413e-02	7.842942e-02	7.969234e-02	7.066013e-02	1.086264e-01	7.450522e-02	1.248379e-01	6.911168e-02	4.194391e-02	2.276932e-02	2.535323e-02	4.235211e-02	2.010114e-02	8.017042e-03	1.822883e-02
4.710750e+03	2.828243e-01	1.889705e-01	2.437435e-01	2.970205e-01	9.157739e-02	1.027052e-01	1.027274e-01	6.900204e-02	1.283309e-01	6.956910e-02	7.698364e-02	1.215008e-01	1.208361e-01	6.221791e-02	4.422472e-02	4.028378e-02	3.009383e-02	1.541647e-02	9.131168e-03	1.619891e-02	2.616393e-02
4.711300e+03	1.977763e-01	3.483828e-01	2.773410e-01	1.142185e-01	2.625555e-01	2.484676e-01	6.771328e-02	8.875480e-02	1.082400e-01	8.992922e-02	1.110194e-01	8.824699e-03	5.613669e-02	3.869257e-02	4.146240e-02	1.639492e-02	3.497860e-02	5.838673e-02	1.589209e-02	1.871601e-02	1.455144e-02
4.711850e+03	1.583591e-01	2.077491e-01	1.655732e-01	8.705933e-02	2.434176e-01	2.737861e-02	9.734893e-02	1.276949e-01	1.094118e-01	1.128833e-01	9.005761e-02	7.940757e-02	1.034374e-01	1.118462e-01	4.825920e-02	1.745376e-02	9.857145e-03	3.765382e-02	2.260376e-02	9.627252e-03	4.421945e-03
4.712400e+03	1.722576e-01	1.317340e-01	5.283107e-01	1.591262e-01	1.140478e-01	8.974869e-02	7.093623e-02	2.661753e-02	6.301873e-02	1.973446e-02	8.414435e-02	6.409323e-02	1.614616e-01	6.445320e-02	5.630867e-02	2.951589e-02	1.291239e-02	1.631053e-02	1.419164e-02	2.004026e-02	1.636906e-02
4.712950e+03	3.297164e-01	1.217192e-01	2.238969e-01	4.973313e-02	1.968728e-01	2.088712e-01	1.078801e-01	8.732830e-02	1.164399e-01	1.160033e-01	1.153564e-01	3.901058e-02	6.428537e-02	5.035582e-02	3.901761e-02	1.768380e-02	5.974185e-02	3.452487e-02	1.779231e-02	4.210535e-02	1.386575e-02
4.713500e+03	2.337236e-01	2.849849e-01	1.024630e-01	1.491709e-01	1.679831e-01	1.937248e-01	1.174945e-01	7.231158e-02	1.134096e-01	9.407992e-02	1.087402e-01	6.090945e-02	1.285816e-01	8.827886e-02	4.629661e-02	1.292610e-02	1.416777e-02	4.465758e-02	4.108248e-03	3.589017e-02	1.064313e-02
4.714050e+03	2.834678e-01	1.128139e-01	2.831165e-01	1.101414e-01	9.339453e-02	1.089163e-01	3.940533e-02	8.289078e-02	7.312295e-02	7.454590e-02	1.094293e-01	7.722801e-02	1.242581e-01	1.305767e-01	5.049665e-02	3.671140e-02	1.650956e-02	1.315240e-02	1.307488e-02	2.881114e-02	7.857530e-03
4.714600e+03	2.960870e-01	1.121881e-01	3.862827e-01	1.130476e-01	2.355716e-01	1.066043e-01	5.894518e-02	1.904320e-02	9.431299e-02	4.419036e-02	3.040083e-02	4.230392e-02	9.853594e-02	1.304847e-02	5.231425e-02	1.493804e-02	3.023013e-02	3.872792e-02	1.547603e-02	2.514604e-02	1.429790e-02
4.715150e+03	1.834121e-01	1.491094e-01	5.861065e-02	1.757549e-01	1.755436e-01	3.056494e-01	2.162751e-01	7.867509e-02	3.851368e-02	1.369827e-01	1.973892e-01	6.506835e-02	1.081704e-01	1.355837e-01	1.067206e-02	1.894621e-02	4.721801e-02	3.458477e-02	4.091257e-03	3.872646e-02	1.099160e-02
4.715700e+03	2.970735e-01	1.315441e-01	8.470442e-02	1.071931e-01	7.020785e-02	1.224765e-01	1.052147e-01	6.999172e-02	1.318290e-01	7.356692e-02	9.042540e-02	7.870411e-02	1.607688e-01	9.443838e-02	8.899316e-02	2.400429e-02	3.034993e-02	5.977315e-03	1.981104e-02	3.914945e-02	2.705857e-02
4.716250e+03	2.100727e-01	2.227952e-02	1.603946e-01	6.138696e-02	2.460966e-01	7.304767e-02	4.671547e-02	8.836674e-02	8.672926e-02	5.680430e-02	8.300783e-02	2.038530e-02	8.961538e-02	7.443900e-02	3.977530e-02	1.257265e-02	1.962709e-02	1.612037e-02	2.681151e-02	3.501023e-02	1.337185e-02
4.716800e+03	5.141715e-01	1.499152e-01	1.038520e-01	9.650453e-02	1.992334e-01	1.409132e-01	9.009594e-02	2.621090e-02	9.827718e-02	9.194415e-02	9.467859e-02	1.178261e-01	1.045702e-01	4.955473e-02	1.833860e-02	1.395542e-02	3.782128e-02	5.061531e-02	4.969675e-03	1.753850e-02	2.308338e-02
4.717350e+03	8.105513e-02	2.816089e-01	1.493255e-01	4.829493e-02	1.321970e-01	2.648583e-01	2.408486e-01	8.887289e-02	6.367544e-02	1.016509e-01	1.842732e-01	7.728553e-02	1.452731e-01	1.355930e-01	4.517058e-02	2.314359e-02	3.402779e-02	2.571400e-02	4.411683e-02	1.492388e-02	1.973195e-02
4.717900e+03	4.512792e-01	1.921242e-01	1.293430e-01	1.282758e-01	5.773011e-02	7.091114e-02	3.464599e-02	8.863458e-02	1.745116e-01	6.741870e-02	1.100213e-01	4.145944e-02	1.068494e-01	5.254188e-02	6.747203e-02	1.302916e-02	4.726950e-02	1.894039e-02	2.966665e-02	2.957116e-02	1.403845e-02
4.718450e+03	3.735259e-01	1.196750e-01	2.468739e-01	4.129694e-02	1.796078e-01	9.262278e-02	8.846051e-02	1.113976e-01	8.328833e-02	1.012707e-01	5.188367e-02	8.882149e-02	1.195900e-01	6.269676e-02	2.932663e-02	2.592538e-02	1.673507e-02	1.332592e-02	1.058468e-02	1.862195e-02	1.683411e-02
4.719000e+03	3.986073e-01	1.881047e-01	3.290392e-01	1.487543e-01	4.460898e-02	1.521202e-01	1.457294e-01	1.753788e-02	5.734011e-02	1.191748e-01	1.389320e-01	1.341802e-01	1.427942e-01	6.271164e-02	4.335075e-02	3.324428e-02	4.606284e-02	4.322486e-02	2.417196e-02	1.897572e-02	1.922899e-02
4.719550e+03	2.384470e-01	4.070489e-01	3.027361e-01	2.470729e-01	2.212110e-01	1.092912e-01	2.186716e-01	1.260735e-01	9.198462e-02	3.853082e-02	9.898054e-02	7.360302e-02	1.091589e-01	5.866122e-02	3.644648e-02	2.463384e-02	3.509832e-02	1.816774e-02	5.456713e-02	2.302382e-03	1.255296e-02
4.720100e+03	5.647749e-01	2.295668e-01	2.210248e-01	1.302201e-01	1.095991e-01	1.917117e-01	6.769497e-02	9.894376e-02	1.490008e-01	1.733423e-01	1.374644e-01	4.944248e-02	8.372822e-02	9.887188e-02	2.458934e-02	2.109275e-02	3.099680e-02	7.381628e-03	1.068872e-02	1.874104e-02	1.451525e-02
4.720650e+03	3.379684e-01	2.589491e-01	2.875748e-01	2.201151e-01	4.226312e-02	1.535616e-01	1.526505e-01	1.125432e-01	4.191205e-02	1.309914e-01	5.549055e-02	1.186569e-01	1.526904e-01	6.706234e-02	7.355638e-02	2.474023e-02	4.483720e-02	2.727540e-02	2.737461e-02	1.324058e-02	1.966196e-02
4.721200e+03	2.586726e-01	2.364221e-01	2.296201e-01	2.461819e-01	1.627369e-01	1.137095e-01	1.870519e-01	5.323884e-02	3.477865e-02	9.083916e-02	1.391193e-01	7.710332e-02	1.247242e-01	3.738147e-02	1.722806e-02	2.951709e-02	2.581017e-02	3.996946e-02	3.115736e-02	1.961440e-02	5.182463e-03
4.721750e+03	4.985029e-01	3.288372e-01	3.246654e-01	2.213677e-01	3.255037e-01	1.719802e-01	1.443854e-01	1.460050e-01	7.882827e-02	8.060200e-02	1.126191e-01	1.250934e-01	8.155332e-02	4.460727e-02	4.802731e-02	4.594350e-02	4.787831e-02	1.829011e-02	3.113526e-02	7.509334e-03	2.333919e-02
4.722300e+03	3.174035e-01	1.040655e-01	1.911551e-01	1.045458e-01	1.196625e-01	2.098134e-01	1.201731e-01	9.654567e-02	5.490151e-02	2.448778e-01	9.705295e-02	5.597544e-02	1.050383e-01	1.089049e-01	6.689260e-02	2.462154e-02	4.096008e-02	8.877537e-03	3.771958e-02	1.533616e-02	2.158863e-02
4.722850e+03	3.792332e-01	2.793256e-01	2.670142e-01	2.764317e-01	8.250270e-02	1.457880e-01	2.220916e-01	1.035581e-01	6.764733e-02	9.691062e-02	8.504159e-02	1.163883e-01	1.338129e-01	2.850810e-02	5.615035e-02	6.118495e-03	4.705779e-02	2.830805e-02	3.228755e-02	1.698652e-02	5.266899e-03
4.723400e+03	6.562584e-01	1.840846e-01	3.874174e-02	1.313794e-01	1.986202e-01	1.267090e-01	1.738451e-01	9.396235e-02	7.929228e-02	9.827891e-02	1.143627e-01	1.262433e-01	8.426896e-02	4.157975e-02	3.933774e-02	2.115715e-02	1.648635e-02	2.688609e-02	2.497544e-02	8.681341e-03	2.263708e-02
4.723950e+03	4.663592e-01	2.938856e-01	2.438565e-01	2.083130e-01	3.208356e-01	2.362922e-01	1.304698e-01	1.197833e-01	9.071206e-02	1.314475e-01	1.320795e-01	1.627874e-01	1.007370e-01	4.174441e-02	7.826370e-02	3.596173e-02	7.548013e-02	1.028329e-02	3.295523e-02	1.485064e-02	2.294127e-02
4.724500e+03	2.961756e-01	4.635038e-01	1.897627e-01	3.249916e-01	8.253258e-02	1.412948e-01	1.644122e-01	1.309895e-01	2.409072e-02	2.036944e-01	9.673821e-02	4.299162e-02	1.132574e-01	4.561776e-02	4.195345e-02	4.855360e-03	3.754519e-02	7.963592e-03	5.121915e-02	8.216893e-03	2.770096e-03
4.725050e+03	5.373732e-01	1.469243e-01	3.257148e-01	1.183142e-01	1.657474e-01	1.404417e-01	2.158414e-01	1.032299e-01	1.236098e-01	1.284461e-01	1.079943e-01	1.327971e-01	9.447066e-02	5.979397e-02	1.944915e-02	2.340584e-02	1.138008e-02	6.775743e-03	1.871604e-02	1.295177e-02	2.055324e-02
4.725600e+03	7.129686e-01	5.087478e-01	1.457278e-01	3.561701e-01	1.902906e-01	1.354101e-01	1.820844e-01	1.031411e-01	7.767812e-02	1.383323e-01	6.654108e-02	2.098083e-01	4.916353e-02	4.963764e-02	5.920945e-02	1.741278e-02	4.134773e-02	1.474900e-02	4.478701e-02	1.493128e-02	1.835353e-02
4.726150e+03	1.968485e-01	4.434765e-01	2.258175e-01	3.388258e-01	2.439901e-01	2.180285e-01	1.563725e-01	7.034335e-02	6.631408e-02	1.217493e-01	1.148361e-01	1.353414e-01	1.102893e-01	1.763942e-02	4.351195e-02	2.211613e-02	6.478975e-02	1.953587e-02	3.881714e-02	1.157417e-02	2.235451e-03
4.726700e+03	5.296467e-01	5.011172e-01	3.551186e-01	2.214334e-01	2.892583e-01	1.346963e-01	1.999031e-01	1.812265e-01	8.391318e-02	1.401142e-01	1.776202e-01	1.145129e-01	9.703192e-02	2.416272e-02	1.971593e-02	1.464546e-02	8.797768e-03	2.423904e-02	3.008946e-02	5.805530e-03	1.458458e-02
4.727250e+03	4.044964e-01	1.390982e-01	2.581464e-01	1.276779e-01	1.894467e-01	1.225457e-01	1.868752e-01	9.755215e-02	8.120516e-02	2.533231e-01	6.093811e-02	1.624192e-01	4.665762e-02	8.739911e-02	7.240352e-02	2.830615e-02	4.070419e-02	1.881853e-02	3.330449e-02	9.339154e-03	2.617100e-02
4.727800e+03	6.407414e-01	7.845481e-01	1.833082e-01	5.603323e-01	2.457742e-01	1.246152e-01	1.966135e-01	7.922827e-02	1.052562e-01	1.001822e-01	1.249007e-01	2.137986e-01	6.894293e-02	4.600331e-02	3.047412e-02	2.480140e-02	3.637935e-02	2.208584e-02	4.897584e-02	1.157121e-02	1.348962e-02
4.728350e+03	1.854967e-01	3.810953e-01	3.479354e-01	2.738221e-01	2.517610e-01	1.683054e-01	1.154053e-01	8.360959e-02	1.030765e-01	1.612741e-01	1.132621e-01	4.749013e-02	8.240480e-02	1.842919e-02	2.490340e-02	2.109052e-02	2.563653e-02	4.052102e-02	3.014323e-02	4.742142e-03	2.028429e-02
4.728900e+03	4.708814e-01	3.087665e-01	3.291051e-01	1.535429e-01	3.718141e-01	1.123070e-01	2.579321e-01	2.050387e-01	1.233157e-01	1.707962e-01	1.507127e-01	1.840281e-01	5.180167e-02	2.174929e-02	4.085897e-02	1.753969e-02	1.187380e-02	2.984568e-02	3.370183e-02	1.243898e-02	1.216778e-02
4.729450e+03	4.188263e-01	3.613616e-01	1.896097e-01	2.981294e-01	5.071069e-02	1.224473e-01	1.658912e-01	6.358272e-02	3.128386e-02	2.596208e-01	6.762255e-02	1.625023e-01	4.156341e-02	5.980236e-02	5.789919e-02	3.962960e-02	5.077189e-02	7.000238e-03	3.852595e-02	1.104415e-02	7.152683e-03
4.730000e+03	5.556550e-01	6.787806e-01	2.892116e-01	4.029311e-01	3.356101e-01	1.084566e-01	1.519917e-01	6.395087e-02	2.350712e-01	2.689983e-02	1.402714e-01	1.379254e-01	5.816821e-02	1.566187e-02	9.205916e-03	2.772459e-02	1.884757e-02	1.653180e-02	3.597772e-02	1.101805e-02	1.113168e-02
4.730550e+03	1.731217e-01	3.583522e-01	3.869099e-01	5.158546e-02	2.630953e-01	1.151972e-01	1.384374e-01	1.223623e-01	1.301522e-01	2.240890e-01	1.158284e-01	8.380276e-02	1.667192e-02	7.299383e-02	3.818734e-02	1.625116e-02	1.500021e-02	2.637161e-02	3.304060e-02	1.434223e-02	1.147405e-02
4.731100e+03	4.385374e-01	3.677983e-01	1.932737e-01	3.772961e-01	2.398060e-01	4.600635e-02	2.028052e-01	1.803075e-01	6.844573e-02	1.659121e-01	1.003073e-01	1.997548e-01	3.654103e-02	2.781078e-02	3.561169e-02	3.519675e-02	1.950934e-02	7.991028e-03	4.396557e-02	2.871097e-02	8.246001e-03
4.731650e+03	4.669558e-01	4.126455e-01	3.124007e-01	2.661920e-01	2.043546e-01	9.405297e-02	1.802981e-01	2.067470e-02	1.155279e-01	1.544763e-01	1.220808e-01	1.187740e-01	3.853076e-02	3.630921e-02	2.848774e-02	3.385270e-02	4.661155e-02	2.191118e-02	2.898241e-02	3.976486e-02	1.201504e-02
4.732200e+03	2.317387e-01	4.359596e-01	3.694487e-01	1.219168e-01	3.275018e-01	9.878706e-02	1.455088e-01	1.063239e-01	2.714994e-01	1.147816e-01	4.333428e-02	8.613893e-02	2.334532e-02	9.119956e-02	2.118487e-02	2.945495e-02	1.594527e-02	3.743890e-02	3.704643e-02	2.602559e-02	2.090428e-02
4.732750e+03	3.213249e-01	5.070249e-01	3.115516e-01	1.041016e-01	1.919367e-01	1.106266e-01	1.406849e-01	1.104099e-01	7.088718e-02	1.775066e-01	2.107983e-01	1.623955e-01	6.199357e-02	1.227393e-01	4.525011e-03	1.772393e-02	2.037423e-02	3.522066e-02	2.759594e-02	1.528634e-02	3.338138e-02
4.733300e+03	3.726227e-01	4.452936e-01	1.683882e-01	3.226952e-01	2.008132e-01	6.171953e-02	4.116960e-02	1.111617e-01	7.873310e-02	1.473684e-01	1.121228e-01	1.546302e-01	4.227031e-02	5.885769e-02	6.072136e-02	4.023981e-02	4.436860e-02	6.474922e-02	4.020295e-02	3.708887e-02	2.169832e-02
4.733850e+03	2.157277e-01	3.876611e-01	3.583507e-01	8.863894e-02	3.806989e-01	5.251946e-02	2.996174e-01	4.846657e-02	1.375654e-01	1.153715e-01	6.343348e-02	7.995378e-02	2.122230e-02	6.441930e-02	2.143322e-02	2.418509e-02	5.672628e-02	4.577656e-02	4.282330e-02	4.526558e-02	8.417947e-03
4.734400e+03	4.058245e-01	3.741366e-01	3.850428e-01	1.203805e-01	1.881717e-01	9.702059e-02	1.328943e-01	1.291413e-01	1.584376e-01	1.360070e-01	1.179273e-01	1.428673e-01	5.818365e-02	1.052416e-01	3.706781e-03	4.607266e-02	3.403144e-02	2.746947e-02	3.372450e-02	3.692187e-02	2.236815e-02
4.734950e+03	4.653642e-01	4.396038e-01	1.577046e-01	5.565100e-02	2.391844e-01	1.773944e-01	5.647388e-02	7.173655e-02	6.876689e-02	8.993396e-02	2.346098e-01	1.630485e-01	6.685931e-02	7.501847e-02	4.288540e-02	1.147130e-02	2.045912e-02	4.396892e-02	2.377863e-02	2.780775e-02	3.117941e-02
4.735500e+03	7.449141e-02	5.130299e-01	2.761515e-01	1.748370e-01	3.291178e-01	1.588608e-01	1.714571e-01	4.100536e-02	1.373426e-01	1.423322e-01	4.699010e-02	9.251323e-02	6.085974e-02	6.084620e-02	5.155483e-02	5.364727e-02	3.616373e-02	8.236501e-02	3.515359e-02	2.246947e-02	1.001737e-02
4.736050e+03	1.305209e-01	3.625884e-01	3.067847e-01	1.088900e-01	3.338791e-01	8.998880e-02	3.083018e-01	4.672216e-02	9.940886e-02	1.357183e-01	1.166200e-01	1.018922e-01	4.297567e-02	5.188284e-02	4.811477e-03	4.207266e-02	5.250248e-02	3.690327e-02	5.379542e-02	1.826122e-02	1.278590e-02
4.736600e+03	6.188717e-01	3.758246e-01	2.310244e-01	8.650170e-02	1.243629e-01	1.161842e-01	5.828513e-02	1.155789e-01	6.662573e-02	9.747112e-02	1.489961e-01	1.619767e-01	6.512731e-02	6.397302e-02	2.664754e-03	4.440295e-02	4.054900e-02	3.938580e-03	2.104289e-02	3.126138e-02	1.119766e-02
4.737150e+03	4.438917e-01	3.570484e-01	2.681401e-01	1.641565e-01	3.415136e-01	2.143528e-01	4.298429e-02	5.558896e-02	1.476108e-01	8.879163e-02	9.621998e-02	1.051982e-01	3.061542e-02	3.599939e-02	5.073237e-02	5.565750e-02	1.222309e-02	2.858922e-02	3.178758e-02	1.826794e-02	3.662020e-03
4.737700e+03	1.877345e-01	4.316965e-01	2.748759e-01	8.488775e-02	3.113757e-01	1.078327e-01	1.632811e-01	2.810984e-02	1.038851e-01	3.835291e-02	9.022993e-02	7.785454e-02	8.789049e-02	7.371184e-02	1.303949e-02	6.952492e-02	3.280106e-02	4.538768e-02	2.433121e-02	7.400739e-03	3.287425e-02
4.738250e+03	1.775818e-01	3.570376e-01	1.401338e-01	7.927684e-02	1.552167e-01	2.052976e-01	1.334025e-01	5.339573e-02	6.489876e-02	1.851064e-01	1.750783e-01	1.103675e-01	4.738429e-02	2.182868e-02	1.946151e-02	2.882802e-02	3.245973e-02	1.166206e-02	5.793990e-02	1.690325e-02	1.472488e-02
4.738800e+03	4.770537e-01	3.589184e-01	1.695036e-01	1.351210e-01	2.227327e-01	2.170386e-01	5.356242e-02	9.767391e-02	1.119189e-01	8.513066e-02	7.057278e-02	1.289977e-01	5.072306e-02	7.242629e-02	3.665060e-02	2.019194e-02	6.367974e-03	2.450956e-02	2.513478e-02	1.368192e-02	1.918569e-02
4.739350e+03	2.470420e-01	3.172874e-01	4.589441e-01	1.524737e-01	3.037217e-01	9.160558e-02	4.619448e-02	4.682038e-02	1.067738e-01	5.808338e-02	1.154556e-01	6.974291e-02	3.333740e-02	8.972897e-02	6.850757e-02	6.423709e-02	3.150700e-02	1.186515e-02	2.363655e-02	1.588054e-02	2.926325e-02
4.739900e+03	1.726568e-01	2.382322e-01	1.076059e-01	6.137286e-02	1.886847e-01	1.419314e-01	5.044163e-02	5.876796e-02	7.206050e-02	1.273459e-01	1.381057e-01	8.198791e-02	1.173681e-01	6.125703e-02	1.481624e-02	4.351413e-02	5.825834e-02	1.745684e-02	4.377478e-02	2.552257e-02	4.151710e-02
4.740450e+03	5.959195e-02	4.917933e-01	2.555312e-01	1.947707e-02	2.299890e-01	2.728463e-01	5.970950e-02	9.702432e-02	1.034005e-01	2.483112e-01	1.016195e-01	9.385191e-02	4.757606e-02	7.709334e-02	9.873192e-03	3.296076e-03	2.640113e-02	5.194805e-02	5.877570e-02	1.371213e-02	2.479376e-02
4.741000e+03	2.927318e-01	1.186589e-01	3.064576e-01	1.719077e-01	2.215334e-01	1.585097e-01	1.632402e-01	8.487720e-02	8.256055e-02	9.079641e-02	4.920742e-02	7.209393e-02	3.417869e-02	7.504517e-02	6.765141e-02	1.109154e-02	5.019011e-02	2.428384e-02	2.803474e-02	7.016521e-03	3.258806e-02
4.741550e+03	9.627194e-02	3.673990e-01	3.715264e-01	8.172459e-02	1.711903e-01	1.573903e-01	1.484572e-01	2.858570e-02	4.848995e-02	2.999689e-02	1.735234e-01	7.877259e-02	6.982143e-02	5.502572e-02	6.151682e-02	2.547784e-02	4.500774e-02	3.255544e-02	1.394853e-02	3.800469e-02	2.409341e-02
4.742100e+03	1.002425e-01	3.772648e-01	1.606618e-01	1.822972e-01	1.242618e-01	3.343385e-01	3.705222e-02	1.096660e-01	8.704361e-02	1.952510e-01	7.249751e-02	7.893071e-02	1.315199e-01	9.425798e-03	2.230120e-02	1.581405e-02	2.741966e-02	3.433012e-02	6.091328e-02	2.727535e-02	1.287046e-02
4.742650e+03	9.539063e-02	4.687748e-01	2.896154e-01	7.493996e-02	2.865193e-01	1.916472e-01	9.453274e-02	1.310608e-01	1.001946e-01	2.208833e-01	6.505299e-02	6.934376e-02	1.378824e-02	6.166462e-02	5.248825e-02	2.371080e-02	2.563749e-02	4.199099e-02	3.791060e-02	1.423294e-02	2.216541e-02
4.743200e+03	2.113885e-01	3.092221e-01	3.046662e-01	2.045283e-01	1.411510e-01	1.475994e-01	1.892816e-01	5.330634e-02	3.076697e-02	1.150499e-01	9.106346e-02	2.368517e-02	9.395905e-02	1.358121e-02	4.679488e-02	7.950243e-03	5.462489e-02	1.041179e-02	3.608493e-02	2.599648e-02	9.519498e-03
4.743750e+03	9.554691e-02	4.862526e-01	1.247288e-01	2.782839e-01	1.167820e-01	2.897499e-01	1.407289e-01	7.276822e-02	1.045622e-01	4.041070e-02	8.629994e-02	8.835361e-02	8.956235e-02	3.239772e-02	2.424631e-03	1.972684e-02	1.700780e-02	4.734111e-02	2.160830e-02	2.575565e-02	2.283660e-02
4.744300e+03	5.586931e-02	3.083570e-01	1.941117e-01	1.435678e-01	1.313205e-01	2.576359e-01	3.474383e-02	1.452404e-01	5.841587e-02	1.221778e-01	9.013043e-02	6.026013e-02	9.435048e-02	5.995567e-02	4.880905e-02	4.821766e-02	2.780212e-02	2.383477e-02	5.119630e-02	9.124631e-03	1.648675e-02
4.744850e+03	1.571764e-01	2.181543e-01	6.789150e-02	1.922858e-01	1.878604e-01	1.940372e-01	2.423179e-02	9.186520e-02	8.239966e-02	1.144685e-01	9.169787e-02	2.845080e-02	4.212757e-02	4.406103e-02	4.670980e-02	3.730211e-02	6.040932e-02	1.624818e-02	3.525521e-02	3.136811e-02	2.180590e-02
4.745400e+03	1.121272e-01	4.363756e-01	4.381824e-01	2.298048e-01	1.160969e-01	3.329743e-01	1.194476e-01	7.164104e-02	5.690662e-02	7.368764e-02	4.733101e-02	5.812400e-02	1.146159e-01	4.820477e-02	1.235430e-02	3.409290e-02	1.899012e-02	2.987955e-02	5.183824e-02	3.031736e-02	2.942671e-02
4.745950e+03	1.486947e-01	2.748489e-01	1.064353e-01	3.246379e-01	8.953007e-02	2.337633e-01	4.175147e-02	1.274090e-01	1.045718e-01	3.195377e-02	4.103929e-02	8.551219e-02	8.429051e-02	3.931161e-02	6.147673e-02	2.699064e-02	4.895575e-02	3.241315e-02	1.786750e-02	5.995600e-03	3.894988e-02
4.746500e+03	1.516210e-01	7.864387e-02	5.791603e-02	1.258185e-01	1.252622e-01	1.992870e-01	1.590974e-01	1.071346e-01	3.633605e-02	2.316299e-02	1.449820e-01	2.402090e-02	5.387066e-02	5.002921e-02	3.903629e-02	2.405216e-02	5.069450e-02	2.127443e-02	4.325973e-02	1.455432e-02	1.547380e-02
4.747050e+03	3.614121e-01	8.601446e-02	4.069455e-01	2.665914e-01	7.588273e-02	3.249524e-01	1.213458e-02	9.264184e-02	7.308665e-02	3.787663e-02	5.797051e-02	2.328857e-02	6.526737e-02	3.169965e-02	1.979179e-02	3.764350e-02	4.419188e-02	3.001647e-02	6.796630e-02	2.383267e-02	1.519717e-02
4.747600e+03	3.188133e-01	1.788271e-01	5.115073e-01	2.261627e-01	1.152690e-01	2.739084e-01	7.958309e-02	1.305773e-01	1.114364e-01	2.547213e-02	3.967352e-02	5.561733e-02	6.135319e-02	3.812845e-02	5.641687e-02	2.340049e-02	2.650863e-02	2.201266e-02	4.325492e-02	1.716907e-02	3.702667e-02
4.748150e+03	4.127852e-01	1.746448e-01	6.510830e-02	2.099938e-01	1.030445e-02	1.995711e-01	1.852185e-01	7.984008e-02	7.716318e-02	1.006944e-01	6.212772e-02	5.898211e-02	1.140481e-01	8.359951e-03	4.543443e-02	1.831697e-02	8.016050e-02	3.222749e-02	3.319687e-02	1.697688e-02	2.511178e-02
4.748700e+03	2.571613e-01	1.530412e-01	2.117514e-01	3.658698e-01	1.299264e-01	3.820670e-01	1.624369e-01	6.883372e-02	1.987694e-02	1.897541e-02	9.152508e-02	5.572040e-02	4.846516e-02	2.668729e-02	1.001349e-02	2.656885e-02	3.562087e-02	3.062696e-02	5.285400e-02	1.504176e-02	1.468098e-03
4.749250e+03	3.675207e-01	3.368836e-02	4.520984e-01	2.314279e-01	7.598771e-02	2.626580e-01	6.392438e-02	2.230147e-01	6.594565e-02	3.809601e-02	2.022352e-02	5.506605e-02	5.264392e-02	1.115438e-02	6.722422e-02	2.207819e-02	1.470537e-02	2.489198e-02	6.578904e-02	9.265968e-03	3.388491e-03
